ts,imei,mwra,c.katana,c.dogalize,c.android.gm,c.android.chrome,c.android.youtube,c.updateassist,c.android.vending,c.UCMobile.intl,c.UCMobile.x86,c.raider
2018-05-15 16:42:00,8630330696303481578,0.0,10.19806,12.1921,10.32333,10.03803,12.04775,0.02755,29.97499,96.21556,29.28538,82.08648
2018-05-15 16:43:00,863033069630348099,1.0,11.65695,11.16773,10.37658,6.37648,9.13589,0.00875,47.64011,59.77511,88.77812,83.46514
2018-05-15 16:44:00,359043379931766221,1.0,9.28085,8.50391,15.04982,11.62294,8.91861,0.03803,23.78071,85.27443,13.67958,4.08099
2018-05-15 16:45:00,8630330696303481297,1.0,10.02425,11.84639,9.37133,8.78137,10.21142,0.60925,55.90223,78.33963,61.19709,68.42776
2018-05-15 16:46:00,3590433799317662014,1.0,13.81045,11.68665,8.74709,8.45733,11.66978,0.00459,43.64332,78.73004,25.55002,79.23064
2018-05-15 16:47:00,359043379931766403,1.0,11.58821,11.47377,10.90554,6.84414,8.94683,0.01848,45.08801,82.25816,13.52966,52.99822
2018-05-15 16:48:00,863033069630348008,1.0,11.33932,14.39452,12.87605,13.21373,11.04921,0.51303,56.89418,59.34804,13.91784,10.40586
2018-05-15 16:49:00,359043379931766445,1.0,12.81912,14.26498,7.8508,9.3048,7.8665,0.00301,45.19784,33.74782,49.83262,26.49299
2018-05-15 16:50:00,8630330696303481610,0.0,13.13124,8.08563,5.76033,12.98722,10.12904,0.41705,54.50549,36.52356,20.28592,98.75879
2018-05-15 16:51:00,3590433799317661909,0.0,9.27221,12.99785,8.41085,12.01467,7.9612,0.10515,72.96594,50.83489,1.2671,61.72976
2018-05-15 16:52:00,3590433799317661891,1.0,12.6788,13.41633,8.98345,11.07529,12.80372,1.38528,53.23055,16.19424,10.16002,5.29301
2018-05-15 16:53:00,8630330696303482287,1.0,9.85666,12.25172,11.1795,5.99746,13.33744,0.02422,26.80561,29.05474,90.41396,36.79615
2018-05-15 16:54:00,8630330696303481727,1.0,16.32047,12.90534,6.60863,11.83901,11.26884,0.00844,53.38684,10.28731,16.60318,79.50942
2018-05-15 16:55:00,359043379931766957,0.0,6.10285,13.48919,11.02925,10.42695,8.41473,0.00033,60.71114,71.71429,13.6087,37.08943
2018-05-15 16:56:00,359043379931766403,1.0,9.29192,7.69242,17.49365,11.37028,11.74972,0.00025,50.84341,88.22409,28.79124,66.11629
2018-05-15 16:57:00,863033069630348891,0.0,14.78399,9.45803,7.20016,12.86839,13.10498,0.01089,45.9278,52.0026,80.17238,0.50152
2018-05-15 16:58:00,8630330696303482337,1.0,16.75237,13.90128,11.35163,8.77113,5.95743,0.0176,71.33569,37.68468,85.92593,84.0037
2018-05-15 16:59:00,3590433799317661321,1.0,15.54049,15.29202,9.07513,15.20822,7.81991,0.00297,50.6269,85.57437,98.33384,12.05372
2018-05-15 17:00:00,3590433799317661388,0.0,6.81007,14.83588,10.20428,11.29953,10.06244,0.12943,62.6417,2.45069,63.09482,48.03848
2018-05-15 17:01:00,3590433799317661602,1.0,9.65062,10.87237,17.89281,12.58281,8.16259,0.00381,70.04116,73.32249,84.89026,9.50833
2018-05-15 17:02:00,863033069630348347,0.0,12.34171,12.31992,7.64286,12.51808,10.31296,0.01733,51.55388,45.91518,78.88237,50.81457
2018-05-15 17:03:00,863033069630348081,0.0,10.4828,16.04713,8.19722,16.59555,9.32864,20.79919,39.10543,49.92451,17.23038,65.08753
2018-05-15 17:04:00,3590433799317661727,1.0,14.45617,13.13997,11.85814,8.63716,7.02661,0.00892,39.43527,69.8242,35.57062,97.30117
2018-05-15 17:05:00,3590433799317661289,0.0,7.91606,10.46339,13.217,10.24335,12.77085,0.00135,47.16913,90.49563,44.82518,57.315
2018-05-15 17:06:00,8630330696303481834,1.0,14.83925,12.68091,6.13181,9.01621,10.85461,0.00503,62.45833,83.79516,97.17772,54.63031
2018-05-15 17:07:00,3590433799317662246,1.0,7.0829,11.17842,13.80496,5.52577,12.07327,0.05231,56.07801,41.0286,13.59474,30.62491
2018-05-15 17:08:00,863033069630348222,0.0,13.46969,12.1829,6.81112,13.64911,11.04202,0.01984,34.16614,27.23491,85.59562,5.51882
2018-05-15 17:09:00,863033069630348479,1.0,13.49939,13.54181,11.03802,10.24174,8.8816,0.04536,21.18606,36.22206,60.95518,8.83122
2018-05-15 17:10:00,359043379931766841,0.0,14.9259,6.53982,8.36445,13.02222,13.88386,0.0189,51.77374,27.82273,42.44509,65.28011
2018-05-15 17:11:00,3590433799317661420,1.0,6.19607,11.49542,10.14034,10.04158,15.17131,0.11314,55.19982,44.67631,25.19873,90.10051
2018-05-15 17:12:00,3590433799317661321,1.0,6.88118,12.50299,12.46498,10.7796,14.00473,0.04056,45.74724,80.75819,33.4822,72.84706
2018-05-15 17:13:00,863033069630348735,1.0,7.79877,12.90874,12.43006,5.85195,15.18771,0.06175,74.16633,40.3779,55.61592,70.44927
2018-05-15 17:14:00,359043379931766247,0.0,14.03454,6.68495,10.86751,10.94584,12.8986,0.0142,47.69448,45.65801,20.74206,12.93062
2018-05-15 17:15:00,8630330696303481511,1.0,8.54137,12.92185,13.97324,11.45172,12.89685,0.05777,66.214,67.30558,88.59013,63.41446
2018-05-15 17:16:00,3590433799317662444,0.0,14.22092,11.44405,12.39191,14.2579,13.59894,0.2619,56.69538,50.03236,75.86624,95.19074
2018-05-15 17:17:00,8630330696303482246,1.0,12.37203,13.78973,10.91219,9.37923,8.23312,0.01481,31.13237,2.95042,84.16846,63.1493
2018-05-15 17:18:00,359043379931766734,1.0,9.8789,10.73829,11.39817,8.94993,13.09856,0.04882,65.05188,88.76834,13.33498,49.0334
2018-05-15 17:19:00,3590433799317661065,0.0,7.34243,13.48278,14.58344,8.42061,13.04258,0.00179,61.52865,76.31737,84.638,36.93709
2018-05-15 17:20:00,3590433799317661933,1.0,17.7243,12.96553,9.49012,10.51372,9.40892,0.00046,58.44273,10.73951,71.35946,78.40355
2018-05-15 17:21:00,359043379931766965,1.0,10.60563,13.52494,15.76981,12.8902,8.6011,0.04384,65.0823,45.00435,7.87861,98.96179
2018-05-15 17:22:00,8630330696303481453,0.0,9.83657,13.67805,8.18587,14.25666,11.25195,0.37334,40.00502,75.857,43.2797,43.33589
2018-05-15 17:23:00,3590433799317662477,0.0,11.25074,10.64187,3.36987,12.54182,10.4584,0.00877,62.578,28.06607,53.0345,96.12898
2018-05-15 17:24:00,359043379931766478,1.0,5.30591,12.413,14.17371,11.62773,12.87174,0.02888,58.42935,55.70703,60.31964,32.10337
2018-05-15 17:25:00,359043379931766353,0.0,9.08119,16.55296,10.33777,12.08712,10.96934,0.27715,37.45013,37.68809,62.51237,7.17283
2018-05-15 17:26:00,863033069630348735,1.0,10.91529,13.85993,7.24528,6.68893,11.20514,0.01512,54.24291,53.46168,86.91435,14.81313
2018-05-15 17:27:00,359043379931766742,1.0,9.19604,12.45608,13.98961,11.74332,11.33982,0.01622,72.70549,1.70133,63.16506,47.07813
2018-05-15 17:28:00,8630330696303481222,1.0,14.90425,12.03336,11.15034,6.98472,6.75982,0.0737,37.47986,38.69315,45.36286,51.60418
2018-05-15 17:29:00,8630330696303482402,1.0,7.10718,15.71212,11.50772,8.80516,15.79777,0.03353,61.69958,27.87905,89.27997,80.6153
2018-05-15 17:30:00,8630330696303481024,1.0,6.97025,11.97845,11.64849,9.42737,14.42182,0.01164,30.61986,15.41789,46.02167,3.96086
2018-05-15 17:31:00,8630330696303481925,1.0,6.26187,12.10743,9.94118,6.98465,15.11793,0.02643,72.23439,25.86361,48.07707,58.59745
2018-05-15 17:32:00,3590433799317661909,1.0,9.35099,15.33436,9.15431,12.37085,8.83457,0.01629,68.71206,38.27279,39.2439,50.44303
2018-05-15 17:33:00,359043379931766882,0.0,10.89394,9.42795,7.5209,14.42216,8.03599,0.20457,36.63841,92.64935,44.42286,75.68827
2018-05-15 17:34:00,863033069630348404,0.0,6.72196,13.37382,8.69706,10.64383,8.89479,0.00684,42.05886,71.3929,98.55879,76.5207
2018-05-15 17:35:00,3590433799317661040,1.0,15.26289,12.84555,7.21002,8.6984,11.09123,0.01613,55.2824,7.00111,51.8139,16.43553
2018-05-15 17:36:00,3590433799317662410,1.0,11.99604,11.39698,7.58805,10.06618,12.07358,0.00156,51.1096,80.60805,92.90295,8.99324
2018-05-15 17:37:00,8630330696303481388,1.0,11.62537,12.87985,9.81104,13.40611,8.78075,0.30827,58.46817,71.42885,55.30862,2.86738
2018-05-15 17:38:00,863033069630348099,0.0,12.19276,11.01749,12.18961,12.94197,12.68919,0.02088,75.15453,39.53756,36.09355,15.49878
2018-05-15 17:39:00,8630330696303481933,0.0,13.27111,10.58832,6.93478,13.776,14.04698,0.00628,65.16851,99.05613,56.50615,73.42617
2018-05-15 17:40:00,8630330696303481008,1.0,12.48072,12.29609,11.57099,6.13753,9.97234,0.00783,69.36022,9.87828,9.20406,62.59567
2018-05-15 17:41:00,8630330696303481446,1.0,6.00433,12.37558,12.32116,10.27802,15.03273,0.00142,94.71521,67.60592,51.5008,13.38594
2018-05-15 17:42:00,3590433799317662451,1.0,13.63496,13.2723,7.39759,12.19145,12.1552,0.04619,51.1718,98.01647,95.23421,63.71231
2018-05-15 17:43:00,8630330696303481289,1.0,14.94688,13.80994,7.75394,9.92085,10.07152,0.00319,60.08873,30.62256,83.23979,13.58867
2018-05-15 17:44:00,359043379931766973,1.0,5.9484,15.81405,9.86034,8.81551,14.94013,0.08023,46.23665,30.1337,8.7092,95.47576
2018-05-15 17:45:00,8630330696303482253,0.0,11.11251,13.407,8.32599,10.56006,10.06193,0.22508,36.51733,32.54756,27.15609,35.00733
2018-05-15 17:46:00,359043379931766478,0.0,11.95294,7.98717,10.40693,12.91769,13.26383,0.01824,47.15744,70.01148,46.47522,29.41266
2018-05-15 17:47:00,359043379931766346,1.0,9.91448,12.35054,12.67056,9.06549,13.63902,0.11965,55.76871,18.45942,85.67246,78.19354
2018-05-15 17:48:00,8630330696303482360,1.0,14.79205,15.00478,10.744,16.60738,6.90122,0.00373,62.20284,24.94574,6.13717,25.80914
2018-05-15 17:49:00,863033069630348578,0.0,13.32558,7.27653,10.85854,13.08457,15.99166,0.01835,53.44803,55.45366,97.90473,51.23332
2018-05-15 17:50:00,3590433799317661909,0.0,7.35594,14.77201,11.75755,10.9134,8.98977,0.00468,79.76221,98.34545,35.81065,21.62242
2018-05-15 17:51:00,8630330696303481164,1.0,7.02575,13.66862,9.58789,6.20742,16.7697,0.04986,45.52531,92.94666,38.20648,55.63084
2018-05-15 17:52:00,359043379931766544,1.0,11.14363,12.97888,10.16466,8.09585,8.95339,0.03082,58.05999,56.4578,98.90344,79.07356
2018-05-15 17:53:00,8630330696303481321,1.0,8.27753,12.37355,12.94744,8.33567,13.76771,0.02979,36.57597,82.28996,68.81302,26.00216
2018-05-15 17:54:00,359043379931766460,0.0,9.3735,15.06246,11.0592,9.94146,11.34417,0.53363,58.99075,89.07457,56.15522,42.37392
2018-05-15 17:55:00,8630330696303481909,1.0,14.2675,13.33738,8.19106,13.1657,9.67241,0.00766,61.79329,13.56255,71.5753,57.44657
2018-05-15 17:56:00,359043379931766700,0.0,5.75714,10.9389,9.66548,12.51077,7.53284,0.00119,51.97841,97.1451,2.70992,90.35838
2018-05-15 17:57:00,3590433799317661438,0.0,8.37209,10.92119,8.33666,10.92964,8.46084,0.00047,63.92617,34.93315,79.13257,31.26663
2018-05-15 17:58:00,359043379931766767,0.0,11.64789,9.85473,6.78794,14.42155,6.88219,0.06412,57.98241,91.56982,27.64847,17.76135
2018-05-15 17:59:00,3590433799317662196,1.0,10.25439,13.17009,9.0206,5.76895,14.52136,0.08955,21.00765,73.14469,89.68314,75.6922
2018-05-15 18:00:00,8630330696303481750,1.0,8.85837,10.98709,13.87329,7.35882,11.69678,0.05128,59.17352,34.6856,19.88103,22.39996
2018-05-15 18:01:00,3590433799317662345,1.0,11.15424,11.96089,12.6407,9.62245,13.36391,0.00459,67.84352,94.27698,46.98584,31.75974
2018-05-15 18:02:00,359043379931766510,1.0,8.28768,13.56897,11.95922,7.57542,12.6167,0.05904,32.52608,4.32522,97.33244,21.09568
2018-05-15 18:03:00,8630330696303482014,1.0,10.81252,13.3772,9.93621,10.70019,7.81396,0.01065,67.55099,56.98536,22.53005,71.23935
2018-05-15 18:04:00,8630330696303482105,1.0,10.89038,13.70426,8.12051,13.20496,7.60425,0.02729,47.41157,48.00338,53.34442,62.63006
2018-05-15 18:05:00,3590433799317662337,1.0,8.45195,12.23488,12.39628,9.31047,13.2482,0.01243,62.74759,75.49,76.53336,70.43575
2018-05-15 18:06:00,8630330696303481552,0.0,10.20814,8.69924,6.21424,16.12788,7.32244,0.06827,55.77834,68.9761,7.01179,9.11851
2018-05-15 18:07:00,863033069630348677,0.0,9.23819,11.44695,6.39934,15.84937,8.05033,0.01087,50.90756,30.06829,27.29927,68.72312
2018-05-15 18:08:00,8630330696303481008,0.0,10.72272,13.494,11.40241,4.4894,8.01556,0.29436,75.95814,65.24181,96.23269,19.71922
2018-05-15 18:09:00,3590433799317662238,1.0,9.11595,16.37228,11.82472,12.71749,13.70972,0.02416,36.15111,63.94286,28.32519,58.46954
2018-05-15 18:10:00,8630330696303481628,0.0,8.92202,16.80668,12.32622,9.01505,10.20839,0.0321,52.06594,79.54592,6.90256,68.35282
2018-05-15 18:11:00,359043379931766767,0.0,11.40159,8.1949,9.876,12.90144,12.47584,0.02153,49.44478,24.7225,36.3735,84.07313
2018-05-15 18:12:00,3590433799317661511,1.0,7.62034,13.13123,10.55198,6.79911,14.20536,0.61768,54.18424,38.14239,11.43653,43.97361
2018-05-15 18:13:00,359043379931766932,0.0,13.48143,7.37713,12.95594,13.20982,12.0401,0.25227,64.1826,72.29423,55.64327,91.08058
2018-05-15 18:14:00,359043379931766197,0.0,7.03929,15.92918,8.88221,12.89414,8.51488,0.00249,51.93957,22.58939,46.59588,6.05479
2018-05-15 18:15:00,863033069630348453,0.0,7.78636,11.64459,8.33559,12.09853,9.48795,0.0012,54.40927,26.34371,30.4329,28.24713
2018-05-15 18:16:00,863033069630348560,1.0,8.42327,7.74591,14.94439,10.26058,10.18779,0.01312,57.78309,32.98808,21.5455,93.26271
2018-05-15 18:17:00,359043379931766049,1.0,10.03969,14.95701,10.62205,7.04382,14.59271,0.06572,72.41333,10.10006,57.47477,26.04426
2018-05-15 18:18:00,359043379931766882,1.0,9.59228,15.88083,9.35608,13.19282,6.75881,0.61688,62.28395,38.07389,12.15359,97.03082
2018-05-15 18:19:00,359043379931766460,1.0,8.46405,11.70787,12.78386,8.26798,12.23414,0.06423,66.24716,47.32262,14.64594,27.15393
2018-05-15 18:20:00,8630330696303481222,0.0,9.81822,14.11435,9.01528,12.74745,9.79498,0.09132,29.39335,92.34704,3.20678,77.16074
2018-05-15 18:21:00,863033069630348198,1.0,11.68579,15.19255,7.80706,9.85794,7.83222,0.00365,65.13422,47.46098,81.45555,22.595
2018-05-15 18:22:00,359043379931766049,1.0,4.5443,12.98658,11.97166,13.7735,6.53889,0.00033,68.79188,94.68242,79.03195,1.25868
2018-05-15 18:23:00,8630330696303481412,1.0,9.88432,10.55078,11.17164,10.47474,9.35664,2.03144,52.56284,28.84703,25.04448,98.65109
2018-05-15 18:24:00,8630330696303482238,1.0,10.02108,11.40818,6.98497,7.50613,10.4956,3.59694,45.39547,51.1436,12.16156,14.09745
2018-05-15 18:25:00,863033069630348503,1.0,10.56725,11.73857,7.80384,9.14132,10.78834,0.02596,69.12617,55.3746,32.16154,47.45899
2018-05-15 18:26:00,359043379931766932,1.0,14.08144,10.92363,8.87699,5.0537,8.13323,0.05537,37.77447,53.01934,34.78199,54.01497
2018-05-15 18:27:00,359043379931766684,1.0,8.03717,13.44599,14.43022,11.99236,12.55958,0.05212,57.44896,9.17949,90.2372,81.82785
2018-05-15 18:28:00,3590433799317661511,0.0,6.81127,13.35362,10.47146,12.73246,10.84065,0.02881,41.71759,79.74749,83.0745,77.20074
2018-05-15 18:29:00,863033069630348610,1.0,11.98262,12.35062,11.18841,9.79426,7.65619,0.0897,62.18816,7.22089,44.19114,66.85087
2018-05-15 18:30:00,8630330696303481404,1.0,15.33867,14.79032,9.22135,12.05516,6.16263,0.02097,48.32369,38.16169,83.20887,92.49766
2018-05-15 18:31:00,359043379931766718,0.0,12.22549,11.77059,9.05853,7.97067,9.25248,0.15818,33.46936,16.81667,91.99612,33.02289
2018-05-15 18:32:00,359043379931766932,1.0,8.06857,14.54137,11.28882,9.58116,12.87451,0.15187,49.87563,37.00589,51.88365,76.5914
2018-05-15 18:33:00,3590433799317661107,0.0,10.21896,10.30256,9.09481,11.04672,14.22451,0.00372,61.00075,63.41003,88.57956,52.82561
2018-05-15 18:34:00,8630330696303481313,0.0,14.50773,7.48617,7.16836,13.15324,14.45387,0.02359,28.94122,1.99944,57.66734,81.61051
2018-05-15 18:35:00,8630330696303482493,0.0,15.24885,5.85111,8.88227,14.97566,11.47352,0.0163,46.088,98.22325,12.52527,60.48
2018-05-15 18:36:00,359043379931766296,0.0,12.51417,4.9043,8.46019,12.90592,12.48055,0.03838,75.49882,35.2557,40.1527,87.99449
2018-05-15 18:37:00,3590433799317662477,0.0,15.73005,6.58526,8.19789,12.64048,14.41351,0.02147,84.17556,48.31931,77.69433,86.5488
2018-05-15 18:38:00,8630330696303481545,0.0,15.81881,6.99875,10.11179,14.12441,15.02611,0.02033,50.60894,71.49636,92.95356,94.58387
2018-05-15 18:39:00,359043379931766189,1.0,9.77818,12.6463,13.1145,11.00284,10.12084,0.01018,50.20597,0.16027,90.44529,47.41902
2018-05-15 18:40:00,359043379931766452,1.0,10.05164,15.06505,11.25345,9.98007,12.91026,0.0404,38.64353,63.11105,32.35125,39.48875
2018-05-15 18:41:00,8630330696303482097,0.0,11.8555,9.89489,9.83829,11.91291,9.55455,0.05056,61.66142,4.60874,62.81255,6.80578
2018-05-15 18:42:00,3590433799317662303,1.0,14.43775,15.64947,9.34407,13.3978,7.11921,0.00071,77.54732,34.70109,75.94425,91.43639
2018-05-15 18:43:00,3590433799317661503,0.0,9.23948,10.73058,7.21523,12.14526,10.97259,0.00726,47.24227,19.35099,26.17842,39.63017
2018-05-15 18:44:00,863033069630348149,1.0,10.40579,12.34164,10.54798,6.83842,13.89343,0.00194,46.64557,60.08553,22.06852,38.3375
2018-05-15 18:45:00,8630330696303481552,1.0,7.81992,13.39141,11.97039,5.73591,13.33316,0.0204,67.48259,15.90863,23.3514,93.50972
2018-05-15 18:46:00,863033069630348222,1.0,12.23906,12.19766,9.4212,12.61821,9.91437,0.17238,57.447,5.02234,7.58767,70.52589
2018-05-15 18:47:00,863033069630348131,1.0,14.14121,11.06088,8.16573,10.32978,10.47802,0.04479,38.78528,7.30747,6.0455,13.84756
2018-05-15 18:48:00,8630330696303481628,1.0,9.06841,13.21986,9.75426,9.14067,15.20713,0.20849,61.22545,98.68016,26.06837,67.96836
2018-05-15 18:49:00,8630330696303481040,1.0,13.22424,12.5734,7.34278,11.15452,9.83664,0.09298,65.87353,69.74222,82.80094,45.92758
2018-05-15 18:50:00,8630330696303482279,1.0,12.23156,9.37363,7.07844,13.89616,10.40091,0.19376,50.57792,56.1653,77.52861,19.5358
2018-05-15 18:51:00,8630330696303482063,0.0,12.66683,10.10371,9.20691,11.94837,12.93113,0.04257,50.59674,34.71039,97.77232,58.1733
2018-05-15 18:52:00,8630330696303481578,1.0,13.93652,15.69191,7.92395,11.85373,7.13798,0.00052,56.32661,81.4269,21.84376,43.14183
2018-05-15 18:53:00,863033069630348743,0.0,9.53322,14.62176,10.22658,13.54024,9.43681,0.29809,40.43777,61.75211,5.11163,96.42713
2018-05-15 18:54:00,863033069630348156,1.0,12.75091,11.27708,11.74889,6.88054,8.52952,0.03354,40.5029,56.94059,14.73273,35.66807
2018-05-15 18:55:00,863033069630348065,1.0,14.03479,13.77329,11.4593,8.38359,8.9072,0.02027,54.38075,76.30431,29.09481,67.0081
2018-05-15 18:56:00,8630330696303481917,0.0,17.62835,7.31449,4.47032,15.46803,7.86112,0.6401,52.07749,79.04279,16.89087,93.60474
2018-05-15 18:57:00,359043379931766379,0.0,12.2495,10.47861,6.27868,15.07622,11.65481,0.06452,55.78647,9.67406,82.2931,62.62089
2018-05-15 18:58:00,8630330696303482394,0.0,10.34804,9.54444,5.71214,12.60967,6.20641,0.02622,52.90096,28.72476,60.39161,70.60214
2018-05-15 18:59:00,863033069630348172,0.0,14.16239,13.82455,7.59191,13.68291,7.85567,0.06984,25.62749,14.83205,99.78293,19.2432
2018-05-15 19:00:00,359043379931766940,1.0,12.91223,13.6882,8.64501,10.84852,10.43606,0.01389,41.36444,59.02346,51.98072,86.50951
2018-05-15 19:01:00,359043379931766247,1.0,9.36883,12.51573,12.81508,8.79558,11.97589,0.0698,68.45663,82.12428,28.61792,18.99947
2018-05-15 19:02:00,359043379931766619,0.0,8.21245,11.13415,8.16565,14.19117,8.95061,0.05844,48.52812,88.77123,92.94206,91.19869
2018-05-15 19:03:00,863033069630348867,1.0,7.86855,13.63753,13.11975,7.56841,13.29882,0.00158,75.61784,81.56222,2.58906,9.79834
2018-05-15 19:04:00,3590433799317662345,1.0,11.59874,10.85744,14.29401,12.84448,9.75475,0.03286,32.17367,0.62137,37.79336,20.0013
2018-05-15 19:05:00,863033069630348826,1.0,12.19457,12.51171,9.97645,9.61938,8.05142,0.00505,24.78512,27.15848,15.51605,67.0424
2018-05-15 19:06:00,359043379931766486,0.0,10.44263,11.72228,8.02891,14.76709,7.94945,0.30872,43.63066,13.24171,38.1631,22.76062
2018-05-15 19:07:00,863033069630348784,0.0,9.75746,14.02324,11.86741,10.44376,11.68102,0.01355,47.97049,20.86821,52.76088,28.88647
2018-05-15 19:08:00,3590433799317661834,1.0,11.17178,8.97284,13.69269,11.48533,9.78121,0.03397,59.52172,86.46393,13.0176,77.25742
2018-05-15 19:09:00,863033069630348354,1.0,9.14488,10.71069,11.94553,6.87693,13.63863,0.07335,40.76944,23.39393,98.52483,37.46549
2018-05-15 19:10:00,359043379931766817,1.0,9.25234,11.98185,10.68434,4.74809,15.94339,0.00929,45.01041,20.2319,4.38711,65.06604
2018-05-15 19:11:00,8630330696303481164,0.0,7.40124,13.10606,10.38706,10.50167,6.85652,0.00239,56.79442,61.88687,12.72146,49.00298
2018-05-15 19:12:00,359043379931766486,1.0,13.23049,12.59071,8.47624,10.27253,10.77557,0.06646,30.17638,40.71276,30.66954,61.33778
2018-05-15 19:13:00,359043379931766981,1.0,12.7388,10.59708,10.44078,11.19873,10.39678,0.07766,65.88953,27.09292,49.85214,52.97392
2018-05-15 19:14:00,3590433799317662451,1.0,9.65485,13.00218,11.15689,7.6351,11.81313,0.11488,67.60892,1.84511,43.08842,42.55619
2018-05-15 19:15:00,359043379931766361,1.0,11.41951,12.55401,10.41264,8.39002,8.4343,0.04646,55.36792,19.07956,72.91156,76.52052
2018-05-15 19:16:00,359043379931766676,0.0,6.77915,12.47365,11.23073,12.36932,7.03659,0.00083,45.66611,75.2365,47.6127,81.5318
2018-05-15 19:17:00,8630330696303482485,1.0,11.67605,11.40295,8.53611,9.6448,8.6439,0.72865,53.59424,22.34542,59.56215,33.08552
2018-05-15 19:18:00,3590433799317662055,1.0,12.34037,13.67626,8.17548,11.26977,9.92788,0.01729,35.64895,58.6286,92.88222,61.03633
2018-05-15 19:19:00,359043379931766122,1.0,12.81851,12.23924,9.78361,9.90899,9.26354,0.02033,54.0404,85.34606,83.43502,95.27748
2018-05-15 19:20:00,3590433799317662493,0.0,13.11196,7.27864,9.70198,12.7464,9.82685,0.01453,30.76474,40.64109,66.285,21.4718
2018-05-15 19:21:00,8630330696303481354,0.0,6.56106,11.1262,7.25584,13.19314,5.32801,0.00233,61.72113,14.47799,31.63658,59.26351
2018-05-15 19:22:00,8630330696303481024,1.0,12.32724,13.20602,7.63215,6.72995,10.48452,0.07451,70.28413,11.64018,33.10704,41.46868
2018-05-15 19:23:00,3590433799317661115,0.0,12.53432,9.90149,6.87228,11.34306,12.35103,0.54385,68.14076,88.70047,95.34837,64.30009
2018-05-15 19:24:00,863033069630348164,1.0,10.26733,9.87785,9.05521,2.76301,9.60975,0.43519,56.52758,38.14858,21.60307,90.1904
2018-05-15 19:25:00,359043379931766379,0.0,11.67351,13.41763,10.23225,7.20785,12.96059,0.01499,64.95147,97.13664,72.29939,34.76937
2018-05-15 19:26:00,8630330696303481487,1.0,13.70014,15.22097,9.63368,15.11283,7.39874,0.00242,75.31043,83.44678,14.56789,23.60499
2018-05-15 19:27:00,8630330696303481883,0.0,14.73725,5.26931,7.56976,12.50826,12.04189,0.73512,52.38624,25.46883,46.2519,58.46487
2018-05-15 19:28:00,8630330696303481776,0.0,13.66087,7.8029,9.28069,13.40507,11.3115,0.01245,13.34999,68.60271,20.52166,5.75166
2018-05-15 19:29:00,359043379931766841,1.0,10.34796,13.2013,15.70229,8.09051,10.91947,0.02807,54.62509,83.54617,52.33057,42.86187
2018-05-15 19:30:00,3590433799317662360,1.0,10.09985,10.87591,13.78516,10.05636,11.07698,1.55346,47.29482,92.81695,62.91022,80.16252
2018-05-15 19:31:00,3590433799317661933,1.0,12.61674,13.24095,12.44497,9.3186,4.37989,0.08075,49.8603,19.39751,4.01343,88.71636
2018-05-15 03:16:00,8630330696303481164,1.0,10.17505,12.91007,12.54273,10.44838,11.05566,0.16193,76.4126,62.77216,92.82903,63.33512
2018-05-07 01:43:00,8630330696303481925,1.0,14.4183,6.06238,11.21724,12.34423,13.04231,0.23928,61.46297,38.84675,71.62858,58.07736
2018-05-08 19:19:00,863033069630348750,1.0,7.3823,14.27849,12.9835,9.72331,12.96901,0.02165,42.56857,58.90837,92.87104,55.53995
2018-05-07 11:45:00,3590433799317661545,0.0,13.50575,8.44632,10.47717,15.19492,14.53983,0.08376,43.18096,76.08101,4.07991,89.4433
2018-05-12 17:54:00,3590433799317661222,1.0,9.27457,7.25247,11.60274,6.33654,11.83827,0.00984,64.65543,63.99554,26.08558,29.77159
2018-05-07 21:54:00,3590433799317661552,1.0,14.56102,12.38882,7.88595,10.24723,9.65461,0.0055,43.5262,87.33295,88.00472,97.51313
2018-05-06 13:38:00,359043379931766403,1.0,10.42936,8.14893,11.17268,7.83535,9.58857,3.55155,53.85615,87.80899,48.68572,61.09532
2018-05-14 03:37:00,8630330696303481529,0.0,13.89198,6.57653,8.85179,14.40421,12.49215,0.04455,47.74794,68.16932,18.84318,67.46379
2018-05-09 15:48:00,863033069630348651,1.0,8.08146,13.17323,14.84443,8.16388,11.6693,0.01713,57.44598,38.95129,91.74132,87.78602
2018-05-06 22:37:00,863033069630348602,0.0,13.25055,10.44815,9.02477,14.25789,16.33313,0.26016,68.54294,30.92347,36.05205,4.94422
2018-05-13 20:31:00,863033069630348818,0.0,11.75625,9.73835,10.71775,12.37527,11.20837,0.11389,75.00561,34.23665,62.4743,67.87708
2018-05-10 09:39:00,359043379931766916,1.0,7.91527,10.13447,14.42281,9.54652,14.22673,0.00025,42.15802,49.72072,67.12809,30.94105
2018-05-07 01:22:00,8630330696303481248,1.0,7.71353,15.17731,10.89012,10.1593,11.97268,0.02219,66.47927,69.40805,45.7429,65.3966
2018-05-06 03:29:00,863033069630348644,1.0,15.82651,12.98095,8.467,9.20609,9.33879,0.00495,70.81471,63.63931,4.59118,67.74722
2018-05-09 09:39:00,8630330696303481099,0.0,13.00314,6.41828,10.08084,10.92718,14.97606,0.17831,42.00964,86.31799,11.14514,92.06678
2018-05-15 16:55:00,359043379931766957,0.0,6.10285,13.48919,11.02925,10.42695,8.41473,0.00033,60.71114,71.71429,13.6087,37.08943
