latitude	longitude	store_name	code	location	imei
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	863033069630348842
46.32313	-0.45877	Niort	FR	Europe/Paris	3590433799317661313
42.22718	14.39024	Lanciano	IT	Europe/Rome	863033069630348214
46.09273	-88.64235	Iron River	US	America/Menominee	8630330696303481362
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	8630330696303481313
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	863033069630348271
41.72059	-87.70172	Evergreen Park	US	America/Chicago	863033069630348511
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	3590433799317661321
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	3590433799317661511
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	863033069630348586
45.16024	-93.08883	Lino Lakes	US	America/Chicago	8630330696303482188
51.42708	-0.91979	Lower Earley	GB	Europe/London	3590433799317661966
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	359043379931766783
33.35283	-111.78903	Gilbert	US	America/Phoenix	8630330696303482097
14.53767	46.83187	Ataq	YE	Asia/Aden	863033069630348479
23.1959	86.51499	Kenda	IN	Asia/Kolkata	863033069630348230
53.81667	-3.05	Blackpool	GB	Europe/London	863033069630348453
35.61452	-88.81395	Jackson	US	America/Chicago	863033069630348958
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303482303
25.75728	75.37991	Deoli	IN	Asia/Kolkata	863033069630348487
41.57721	-93.71133	West Des Moines	US	America/Chicago	8630330696303481636
37.65181	120.33063	Longgang	CN	Asia/Shanghai	863033069630348412
40.56754	-89.64066	Pekin	US	America/Chicago	3590433799317662352
35.25064	-91.73625	Searcy	US	America/Chicago	3590433799317661966
45.78071	12.84052	Portogruaro	IT	Europe/Rome	8630330696303481941
45.44694	8.62118	Novara	IT	Europe/Rome	359043379931766536
41.55815	-73.0515	Waterbury	US	America/New_York	8630330696303481040
23.02677	113.13148	Foshan	CN	Asia/Shanghai	863033069630348420
54.60528	18.34717	Reda	PL	Europe/Warsaw	863033069630348701
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	8630330696303481305
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	863033069630348636
27.71809	-82.35176	Sun City Center	US	America/New_York	8630330696303481933
26.11527	86.59509	Supaul	IN	Asia/Kolkata	863033069630348248
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	3590433799317661941
35.95664	36.7138	Binnish	SY	Asia/Damascus	8630330696303481016
38.58894	-89.99038	Fairview Heights	US	America/Chicago	3590433799317662238
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	863033069630348412
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	3590433799317662493
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	359043379931766700
6.9909	79.883	Hendala	LK	Asia/Colombo	8630330696303482147
4.73245	-74.26419	Madrid	CO	America/Bogota	8630330696303481107
35.88264	-80.08199	Thomasville	US	America/New_York	863033069630348610
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	359043379931766510
53.46506	-1.47217	Chapletown	GB	Europe/London	8630330696303481545
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	359043379931766627
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317661933
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	3590433799317661180
42.4251	-71.06616	Malden	US	America/New_York	3590433799317661982
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	863033069630348347
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	359043379931766122
44.22639	22.53083	Negotin	RS	Europe/Belgrade	8630330696303481883
-8.28333	-35.03333	Cabo	BR	America/Recife	359043379931766981
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	359043379931766734
35.25064	-91.73625	Searcy	US	America/Chicago	8630330696303481438
36.91023	-121.75689	Watsonville	US	America/Los_Angeles	3590433799317661172
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	3590433799317661156
65.84811	24.14662	Tornio	FI	Europe/Helsinki	3590433799317661446
41.72059	-87.70172	Evergreen Park	US	America/Chicago	359043379931766577
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	863033069630348321
33.35283	-111.78903	Gilbert	US	America/Phoenix	3590433799317662261
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	8630330696303481560
18.00747	-76.78319	New Kingston	JM	America/Jamaica	3590433799317661222
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	3590433799317661214
40.63316	-74.13653	Port Richmond	US	America/New_York	3590433799317661180
45.4473	-73.75335	Dorval	CA	America/Toronto	359043379931766916
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	3590433799317661354
10.31672	123.89071	Cebu City	PH	Asia/Manila	3590433799317662147
5.90702	116.10146	Donggongon	MY	Asia/Kuching	3590433799317661727
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	8630330696303481842
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	863033069630348719
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	863033069630348842
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	863033069630348800
41.54566	-71.29144	Middletown	US	America/New_York	359043379931766320
33.35283	-111.78903	Gilbert	US	America/Phoenix	8630330696303482097
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	8630330696303482014
51.39148	-0.29825	Surbiton	GB	Europe/London	863033069630348313
6.33444	124.95278	Tupi	PH	Asia/Manila	863033069630348693
51.39323	0.47713	Strood	GB	Europe/London	8630330696303482287
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	8630330696303481370
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	3590433799317661040
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	8630330696303481750
41.55838	-81.56929	Collinwood	US	America/New_York	8630330696303482246
48.98693	2.44892	Gonesse	FR	Europe/Paris	8630330696303481487
34.14251	-118.25508	Glendale	US	America/Los_Angeles	863033069630348578
25.75728	75.37991	Deoli	IN	Asia/Kolkata	3590433799317661560
43.32393	5.4584	Les Olives	FR	Europe/Paris	8630330696303481701
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	863033069630348834
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	3590433799317661354
20.88098	75.11937	Parola	IN	Asia/Kolkata	3590433799317661545
34.31	-2.16	Jerada	MA	Africa/Casablanca	359043379931766874
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	863033069630348180
51.12794	4.21372	Temse	BE	Europe/Brussels	8630330696303481065
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	3590433799317662287
50.82709	6.9747	Wesseling	DE	Europe/Berlin	3590433799317662139
48	-4.1	Quimper	FR	Europe/Paris	863033069630348941
27.55898	68.21204	Larkana	PK	Asia/Karachi	3590433799317661529
40.72586	8.55552	Sassari	IT	Europe/Rome	8630330696303482220
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	359043379931766064
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	3590433799317662360
53.59782	34.33825	Dyat‚Äôkovo	RU	Europe/Moscow	3590433799317661727
41.27621	-72.86843	East Haven	US	America/New_York	8630330696303481255
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	3590433799317661891
-30.60106	-71.19901	Ovalle	CL	America/Santiago	863033069630348099
54.39304	53.26023	Bavly	RU	Europe/Moscow	8630330696303481867
49.88307	-119.48568	Kelowna	CA	America/Vancouver	8630330696303482295
23.0072	-82.4017	Boyeros	CU	America/Havana	863033069630348420
39.33427	-76.43941	Middle River	US	America/New_York	3590433799317662204
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	3590433799317662089
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	3590433799317662261
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	863033069630348602
14.95472	120.89694	Baliuag	PH	Asia/Manila	8630330696303481966
5.20856	-74.73584	Honda	CO	America/Bogota	3590433799317661164
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	8630330696303482196
35.89972	14.51472	Valletta	MT	Europe/Malta	3590433799317662097
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	3590433799317661065
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	359043379931766221
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	8630330696303481396
41.85059	-87.882	Westchester	US	America/Chicago	8630330696303482360
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	8630330696303481347
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	8630330696303481982
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	8630330696303482345
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	3590433799317661057
48	-4.1	Quimper	FR	Europe/Paris	863033069630348859
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	8630330696303481198
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	3590433799317662303
38.96667	-0.18333	Gandia	ES	Europe/Madrid	8630330696303482113
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	863033069630348503
31.12406	-97.90308	Copperas Cove	US	America/Chicago	359043379931766122
51.65333	5.2875	Vught	NL	Europe/Amsterdam	359043379931766775
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661230
7.62789	4.74161	Ilesa	NG	Africa/Lagos	863033069630348339
53.49389	-1.29243	Mexborough	GB	Europe/London	359043379931766437
41.66394	-83.55521	Toledo	US	America/New_York	8630330696303482261
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	863033069630348487
37.31309	40.74357	Mardin	TR	Europe/Istanbul	863033069630348388
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	8630330696303481859
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	3590433799317661255
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	359043379931766247
53.19146	-2.52398	Winsford	GB	Europe/London	359043379931766221
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	3590433799317661966
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	8630330696303482204
-0.71667	-48.52333	Soure	BR	America/Belem	8630330696303481313
48.15659	28.28489	Soroca	MD	Europe/Chisinau	359043379931766486
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	863033069630348628
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	8630330696303481305
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	359043379931766486
23.18	88.58	Aistala	IN	Asia/Kolkata	3590433799317661453
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	8630330696303481644
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	3590433799317661297
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	863033069630348909
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	3590433799317662147
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	3590433799317662329
39.72943	-104.83192	Aurora	US	America/Denver	359043379931766098
29.65163	-82.32483	Gainesville	US	America/New_York	8630330696303481677
50.598427	13.610242	Litvínov	CZ	Europe/Prague	8630330696303481305
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	8630330696303481131
8.79577	-75.69947	San Carlos	CO	America/Bogota	3590433799317661446
-3.74912	-73.25383	Iquitos	PE	America/Lima	359043379931766106
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	3590433799317661842
8.48714	-13.2356	Freetown	SL	Africa/Freetown	863033069630348958
-12.91667	-39.25	Muritiba	BR	America/Bahia	8630330696303482253
33.92866	-6.90656	Temara	MA	Africa/Casablanca	3590433799317662162
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	3590433799317661917
33.35283	-111.78903	Gilbert	US	America/Phoenix	3590433799317661776
21.28306	-89.66123	Progreso	MX	America/Merida	863033069630348313
49.88307	-119.48568	Kelowna	CA	America/Vancouver	8630330696303482436
42.93369	-72.27814	Keene	US	America/New_York	359043379931766783
11.86064	9.0027	Gaya	NG	Africa/Lagos	3590433799317661362
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	3590433799317661594
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	8630330696303481479
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	3590433799317662295
32.42067	-104.22884	Carlsbad	US	America/Denver	8630330696303481289
47.92526	-97.03285	Grand Forks	US	America/Chicago	863033069630348958
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	3590433799317661156
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	359043379931766858
48.07667	8.64409	Trossingen	DE	Europe/Berlin	3590433799317661362
6.45407	3.39467	Lagos	NG	Africa/Lagos	863033069630348651
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	359043379931766809
51.21187	4.25633	Beveren	BE	Europe/Brussels	3590433799317661818
-13.7804	34.4587	Salima	MW	Africa/Blantyre	8630330696303481487
37.49073	-2.77259	Baza	ES	Europe/Madrid	359043379931766239
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	8630330696303482113
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	863033069630348982
40.64621	-73.97069	Kensington	US	America/New_York	359043379931766163
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	8630330696303481388
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	8630330696303481701
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	359043379931766429
-3.5403	118.9707	Majene	ID	Asia/Makassar	359043379931766171
27.09978	-82.45426	Venice	US	America/New_York	863033069630348735
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	8630330696303482121
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	3590433799317661248
41.54566	-71.29144	Middletown	US	America/New_York	359043379931766346
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	3590433799317661339
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	359043379931766718
38.96372	-76.99081	Chillum	US	America/New_York	3590433799317661396
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	359043379931766486
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	3590433799317661412
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	8630330696303482493
53.78333	-1.06667	Selby	GB	Europe/London	863033069630348891
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	359043379931766379
14.66	120.56528	Pilar	PH	Asia/Manila	3590433799317661248
43.83125	5.03586	Cavaillon	FR	Europe/Paris	8630330696303481487
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	3590433799317661297
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	359043379931766114
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317662121
15.72892	120.57224	Burgos	PH	Asia/Manila	3590433799317662204
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	359043379931766239
52.41667	0.75	Thetford	GB	Europe/London	8630330696303481370
42.4251	-71.06616	Malden	US	America/New_York	8630330696303481537
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	863033069630348776
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	8630330696303481511
38.47917	-1.325	Jumilla	ES	Europe/Madrid	863033069630348644
9.89206	43.38531	Baki	SO	Africa/Mogadishu	863033069630348214
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	8630330696303481719
56.85836	35.90057	Tver	RU	Europe/Moscow	3590433799317661602
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	8630330696303482287
52.09	5.23333	Zeist	NL	Europe/Amsterdam	8630330696303481446
12.74409	-8.07257	Kati	ML	Africa/Bamako	359043379931766270
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	863033069630348792
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	359043379931766130
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	3590433799317661693
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	863033069630348867
37.95143	-91.77127	Rolla	US	America/Chicago	359043379931766064
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	3590433799317662337
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	8630330696303482410
53.59337	9.47629	Stade	DE	Europe/Berlin	8630330696303482121
16.0438	120.4861	Manaoag	PH	Asia/Manila	359043379931766163
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	3590433799317661107
48.25	16.4	Floridsdorf	AT	Europe/Vienna	8630330696303482287
53.37596	51.3452	Otradnyy	RU	Europe/Samara	863033069630348453
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303482204
30.81383	75.16878	Moga	IN	Asia/Kolkata	359043379931766890
43.50891	16.43915	Split	HR	Europe/Zagreb	8630330696303482378
40.72586	8.55552	Sassari	IT	Europe/Rome	3590433799317661461
49.5099	6.74549	Losheim	DE	Europe/Berlin	359043379931766882
49.68369	8.61839	Bensheim	DE	Europe/Berlin	3590433799317661552
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	359043379931766288
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348099
39.32011	-76.51552	Rosedale	US	America/New_York	3590433799317661347
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	8630330696303481966
59.80917	30.38167	Shushary	RU	Europe/Moscow	359043379931766858
32.55531	76.12647	Chamba	IN	Asia/Kolkata	3590433799317661420
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	8630330696303481776
44.22639	22.53083	Negotin	RS	Europe/Belgrade	3590433799317661917
29.65163	-82.32483	Gainesville	US	America/New_York	8630330696303482444
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	8630330696303481818
50.23019	8.77155	Karben	DE	Europe/Berlin	3590433799317661669
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	3590433799317661917
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	359043379931766031
50.511002	14.150558	Terezín	CZ	Europe/Prague	3590433799317661115
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	8630330696303481628
46.23899	-63.13414	Charlottetown	CA	America/Halifax	359043379931766494
45.79377	8.88104	Malnate	IT	Europe/Rome	8630330696303481917
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	3590433799317662261
25.49043	85.94001	Teghra	IN	Asia/Kolkata	3590433799317662261
33.35283	-111.78903	Gilbert	US	America/Phoenix	863033069630348354
28.54944	-81.77285	Clermont	US	America/New_York	8630330696303481065
43.61062	-72.97261	Rutland	US	America/New_York	8630330696303481131
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	8630330696303481909
31.76212	-95.63079	Palestine	US	America/Chicago	8630330696303482030
15.5439	73.7553	Calangute	IN	Asia/Kolkata	359043379931766924
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	863033069630348461
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	8630330696303481586
34.09668	-117.71978	Claremont	US	America/Los_Angeles	863033069630348412
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	3590433799317661347
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	863033069630348701
6.46346	-2.31938	Bibiani	GH	Africa/Accra	8630330696303482113
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	3590433799317662097
51.64316	-0.36053	Bushey	GB	Europe/London	863033069630348958
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	3590433799317661404
34.14251	-118.25508	Glendale	US	America/Los_Angeles	3590433799317661271
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	8630330696303482089
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	8630330696303481446
29.38242	70.91106	Alipur	PK	Asia/Karachi	3590433799317661834
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	3590433799317662444
38.96372	-76.99081	Chillum	US	America/New_York	3590433799317662253
54.60528	18.34717	Reda	PL	Europe/Warsaw	359043379931766338
43.16547	-77.70066	Gates-North Gates	US	America/New_York	863033069630348735
20.14298	-77.43532	Media Luna	CU	America/Havana	8630330696303481586
48.15659	28.28489	Soroca	MD	Europe/Chisinau	863033069630348743
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	3590433799317661149
37.31065	13.57661	Agrigento	IT	Europe/Rome	863033069630348024
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	863033069630348941
49.13645	8.91229	Eppingen	DE	Europe/Berlin	3590433799317661396
41.14676	-73.49484	New Canaan	US	America/New_York	3590433799317662097
34.09668	-117.71978	Claremont	US	America/Los_Angeles	8630330696303481453
6.95194	121.96361	Recodo	PH	Asia/Manila	863033069630348123
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	359043379931766775
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	3590433799317662493
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	359043379931766247
44.27804	-88.27205	Kaukauna	US	America/Chicago	8630330696303482105
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	359043379931766296
40.70995	0.57856	Amposta	ES	Europe/Madrid	863033069630348719
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	8630330696303481180
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	3590433799317662279
51.65	-0.2	Barnet	GB	Europe/London	3590433799317661693
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	3590433799317661503
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	359043379931766619
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	3590433799317661586
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	8630330696303481974
39.08367	-84.50855	Covington	US	America/New_York	863033069630348701
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	863033069630348602
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	359043379931766882
34.31	-2.16	Jerada	MA	Africa/Casablanca	359043379931766858
39.43534	-84.20299	Lebanon	US	America/New_York	3590433799317661701
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	359043379931766726
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	8630330696303481024
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	8630330696303482188
-3.74912	-73.25383	Iquitos	PE	America/Lima	8630330696303481875
59.80917	30.38167	Shushary	RU	Europe/Moscow	359043379931766031
38.58894	-89.99038	Fairview Heights	US	America/Chicago	8630330696303482089
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	8630330696303482345
41.55815	-73.0515	Waterbury	US	America/New_York	3590433799317661065
38.54491	-121.74052	Davis	US	America/Los_Angeles	359043379931766874
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303481867
43.35071	46.10925	Gudermes	RU	Europe/Moscow	3590433799317662360
48.25	16.4	Floridsdorf	AT	Europe/Vienna	863033069630348065
43.16547	-77.70066	Gates-North Gates	US	America/New_York	3590433799317662345
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	863033069630348453
59.80917	30.38167	Shushary	RU	Europe/Moscow	8630330696303481289
41.55815	-73.0515	Waterbury	US	America/New_York	863033069630348248
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317662147
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	3590433799317662063
7.6	4.18333	Olupona	NG	Africa/Lagos	3590433799317661453
-16.25	-69.08333	Yunguyo	PE	America/Lima	3590433799317662147
40.70995	0.57856	Amposta	ES	Europe/Madrid	3590433799317661891
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	8630330696303481461
41.48199	-81.79819	Lakewood	US	America/New_York	3590433799317662154
51.08468	7.11393	Burscheid	DE	Europe/Berlin	3590433799317661842
39.08367	-84.50855	Covington	US	America/New_York	8630330696303482188
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	359043379931766510
27.09978	-82.45426	Venice	US	America/New_York	3590433799317661438
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	359043379931766791
52.59319	13.32127	Wittenau	DE	Europe/Berlin	8630330696303481958
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	359043379931766973
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	863033069630348545
41.48199	-81.79819	Lakewood	US	America/New_York	863033069630348065
16.06213	76.0586	Hungund	IN	Asia/Kolkata	8630330696303481008
-3.74912	-73.25383	Iquitos	PE	America/Lima	863033069630348024
6.33444	124.95278	Tupi	PH	Asia/Manila	863033069630348818
39.43534	-84.20299	Lebanon	US	America/New_York	863033069630348644
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	359043379931766098
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	8630330696303482477
40.56754	-89.64066	Pekin	US	America/Chicago	863033069630348297
26.2649	81.54855	Jais	IN	Asia/Kolkata	3590433799317661909
53.49389	-1.29243	Mexborough	GB	Europe/London	3590433799317661313
-3.20333	-52.20639	Altamira	BR	America/Santarem	3590433799317662014
38.07789	13.44275	Villabate	IT	Europe/Rome	863033069630348198
51.35084	-1.99421	Devizes	GB	Europe/London	359043379931766536
42.7	27.25	Aytos	BG	Europe/Sofia	863033069630348784
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	8630330696303481818
-8.66667	-35.71667	Catende	BR	America/Recife	8630330696303481990
60.2052	24.6522	Espoo	FI	Europe/Helsinki	8630330696303482352
34.56861	105.89333	Beidao	CN	Asia/Shanghai	8630330696303481628
35.06544	1.04945	Frenda	DZ	Africa/Algiers	8630330696303481826
11.86064	9.0027	Gaya	NG	Africa/Lagos	8630330696303481552
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	863033069630348891
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	863033069630348982
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	8630330696303481180
29.53885	-95.44744	Fresno	US	America/Chicago	8630330696303481487
8.79577	-75.69947	San Carlos	CO	America/Bogota	359043379931766387
50.7236	-3.52751	Exeter	GB	Europe/London	8630330696303482063
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	3590433799317662253
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	8630330696303482337
29.38242	70.91106	Alipur	PK	Asia/Karachi	8630330696303482394
38.91817	-78.19444	Front Royal	US	America/New_York	359043379931766106
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	8630330696303482121
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	8630330696303481834
51.39323	0.47713	Strood	GB	Europe/London	359043379931766759
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	359043379931766858
56.85836	35.90057	Tver	RU	Europe/Moscow	8630330696303482329
46.18396	6.10237	Onex	CH	Europe/Zurich	359043379931766148
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	8630330696303482469
35.06544	1.04945	Frenda	DZ	Africa/Algiers	8630330696303482071
6.95194	121.96361	Recodo	PH	Asia/Manila	3590433799317662196
37.65639	126.835	Goyang-si	KR	Asia/Seoul	8630330696303481958
31.76212	-95.63079	Palestine	US	America/Chicago	863033069630348735
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	359043379931766684
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	3590433799317661123
28.88162	120.03308	Guli	CN	Asia/Shanghai	359043379931766353
31.84568	-102.36764	Odessa	US	America/Chicago	863033069630348792
6.46346	-2.31938	Bibiani	GH	Africa/Accra	8630330696303481552
48.06919	11.37703	Gauting	DE	Europe/Berlin	3590433799317662337
46.7055	38.2739	Yeysk	RU	Europe/Moscow	863033069630348347
30.16688	-96.39774	Brenham	US	America/Chicago	8630330696303482295
10.20898	123.758	Naga	PH	Asia/Manila	863033069630348909
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	3590433799317661727
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	3590433799317661354
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	359043379931766577
