ts	imei	mwra	p.android.documentsui	p.android.packageinstaller	p.android.chrome	p.android.gm	p.android.settings	p.system	p.android.externalstorage	p.browser.provider	p.katana	p.android.gms	p.dogalize	p.notifier	p.android.vending	p.olauncher	p.inputmethod.latin	p.gms.persistent	p.google	p.android.defcontainer	p.simulator	p.process.gapps
2018-05-13 23:50:00	863033069630348156	0.00000	9.11828	13.85951	8.73709	12.79444	12.08154	11.37470	7.93046	37.06123	74.38449	56.69869	28.25988	9.49324	53.20431	38.68397	26.66159	30.12079	47.72032	45.91319	53.57002	96.17973
2018-05-13 23:51:00	863033069630348651	1.00000	11.02334	12.43755	7.28787	11.36390	11.85951	13.70770	9.76134	43.00698	63.22940	27.91558	22.69531	15.39300	63.42349	6.48782	60.98345	93.64218	36.33298	45.55024	29.13446	22.92510
2018-05-13 23:52:00	8630330696303482345	1.00000	7.94059	11.20997	10.03850	14.48131	9.12841	12.19899	12.46989	57.08795	71.50226	26.60896	48.95613	29.91111	14.47887	11.83527	97.57217	89.30314	88.47305	30.03248	54.57815	10.74354
2018-05-13 23:53:00	3590433799317661933	1.00000	6.05033	11.19851	11.36053	13.31836	11.63562	12.44603	8.26539	69.61375	58.89911	31.11993	50.34807	40.79728	63.22373	66.74245	47.17504	94.93185	91.05553	89.28815	31.13102	92.81258
2018-05-13 23:54:00	3590433799317661594	0.00000	11.14837	12.28074	4.20965	8.37563	16.12713	12.93321	11.69471	54.06639	42.88891	33.05218	17.06548	4.39129	10.54176	20.19761	1.44810	52.12901	42.41708	44.68959	95.03453	14.02410
2018-05-13 23:55:00	863033069630348453	0.00000	13.47508	14.82215	12.69308	8.55503	11.31875	12.91396	9.14405	58.00889	31.91444	46.44839	57.19188	2.20639	80.74616	60.05914	80.92014	56.80457	88.25460	64.78524	70.45668	45.12247
2018-05-13 23:56:00	3590433799317661735	0.00000	14.20608	14.11817	9.37622	6.41322	10.95661	15.72159	8.04154	63.73695	33.99263	37.85836	59.12272	46.75326	78.04652	29.10151	34.45081	30.36270	7.27501	75.43152	26.67707	67.05747
2018-05-13 23:57:00	3590433799317661958	0.00000	12.30070	9.17456	13.37911	13.78523	10.31234	9.91016	8.08532	52.23144	32.24254	38.99080	34.27632	42.90746	6.29233	98.28101	38.86908	41.05807	68.23151	87.06959	16.26341	86.95171
2018-05-13 23:58:00	3590433799317661255	0.00000	10.71916	9.21829	12.13089	7.69454	14.01060	12.70610	8.92806	81.92552	74.54558	41.36526	59.03756	87.54775	12.97818	66.08810	86.44364	88.07439	87.65083	19.97781	39.83478	99.33244
2018-05-13 23:59:00	3590433799317662295	1.00000	6.43776	10.44330	8.70660	11.90275	13.41534	12.89094	8.66726	52.07773	46.56719	32.80556	56.00427	59.03305	35.64738	32.06328	76.08759	88.43124	18.32882	15.62180	72.12397	40.07357
2018-05-14 00:00:00	359043379931766791	1.00000	9.49270	13.95475	9.02737	14.16404	7.84719	13.73835	14.84799	59.19656	33.98679	26.50879	52.05426	51.55692	93.99354	79.37813	70.31329	12.95947	48.19176	41.44204	47.50005	74.84864
2018-05-14 00:01:00	3590433799317661057	0.00000	13.45378	11.37304	6.67890	12.97002	12.63650	11.02874	8.99916	30.36649	42.68523	25.76641	48.38972	54.26078	53.21000	68.03335	84.55745	74.52296	16.78184	89.28017	48.70798	8.54574
2018-05-14 00:02:00	3590433799317662253	0.00000	14.35306	10.99281	7.50231	8.50558	12.82660	12.47183	9.82016	59.83001	55.25710	60.91843	48.00356	2.29750	43.25658	27.44638	86.24505	41.51261	12.39229	82.02774	77.93189	50.56329
2018-05-14 00:03:00	3590433799317661214	0.00000	11.26274	11.23249	8.24532	11.91772	9.05083	10.63041	12.34710	25.95583	66.61179	59.34840	40.20749	96.03849	88.17133	48.99812	22.05354	4.47366	7.59917	90.89103	71.24719	30.26671
2018-05-14 00:04:00	3590433799317662477	1.00000	9.13905	12.16078	8.79545	10.84578	16.62455	11.92311	7.31393	55.89978	39.51652	46.39901	43.04916	7.34776	84.47258	86.10881	12.06427	19.72727	83.80670	95.66570	1.72912	53.20548
2018-05-14 00:05:00	8630330696303481024	0.00000	12.96384	12.33695	10.46053	8.33394	10.55368	13.83783	7.50405	57.63246	39.64038	53.88337	45.47341	35.07881	92.35682	96.70392	44.72625	2.82532	18.33276	54.58787	40.76899	0.48399
2018-05-14 00:06:00	8630330696303482147	0.00000	14.07041	12.79581	12.65058	12.37197	11.86920	10.10290	9.52857	57.63412	38.90284	63.54947	48.67632	40.97543	40.41215	30.03976	28.36600	24.95702	33.09856	30.48703	8.17170	47.54884
2018-05-14 00:07:00	359043379931766247	0.00000	8.99987	11.59262	9.21751	12.10327	11.83117	11.26456	7.49591	53.19732	44.70534	39.90562	73.23851	19.45799	89.56439	35.60435	71.14860	70.32729	11.90408	62.90997	78.76962	98.45033
2018-05-14 00:08:00	359043379931766817	1.00000	10.19955	13.34797	8.46054	12.95891	9.53848	13.63045	12.74642	35.81613	58.25855	36.99112	49.86161	83.17947	82.47807	86.07172	67.98170	80.69637	6.93674	0.21792	33.55756	21.08736
2018-05-14 00:09:00	863033069630348560	1.00000	7.80607	10.76495	9.53263	12.37327	8.70534	12.85889	8.91047	42.41787	63.50984	45.69950	44.45614	17.93336	38.33221	42.61487	55.87199	49.43981	50.60486	42.63717	19.91861	38.71735
2018-05-14 00:10:00	3590433799317661420	0.00000	11.60813	12.17977	8.27396	8.46725	13.11462	14.38662	9.06392	57.75946	46.74152	35.58351	44.02071	28.67136	9.54605	8.77033	70.71140	33.87214	68.52598	50.83581	2.55785	99.32954
2018-05-14 00:11:00	8630330696303481990	0.00000	15.05096	13.35877	5.55150	8.69018	10.73397	9.95101	8.66399	48.64926	78.17443	52.07628	51.83506	49.56675	35.07480	56.21490	57.98160	41.94610	51.36505	62.31500	29.85025	9.82264
2018-05-14 00:12:00	3590433799317661354	1.00000	9.58149	11.30728	8.11424	13.05802	13.43708	10.84207	9.20194	53.59091	29.28172	51.94041	40.07343	37.32802	91.23464	94.41828	66.44293	82.63961	59.77861	70.08744	90.82484	19.82843
2018-05-14 00:13:00	3590433799317661743	1.00000	9.40049	12.12094	9.09878	12.47327	10.53682	10.20354	8.66901	58.14544	48.69458	32.77331	32.50216	86.04966	9.51816	90.84061	92.11654	54.33480	46.44274	85.47690	67.91625	89.23462
2018-05-14 00:14:00	8630330696303482402	0.00000	7.19212	11.71043	11.05875	12.44802	15.62856	13.54037	6.78627	53.09564	64.16744	52.37593	34.11504	10.50779	89.10376	10.08736	88.81984	16.64009	65.18883	50.53376	24.43957	6.65863
2018-05-14 00:15:00	359043379931766437	1.00000	10.76298	13.26476	8.74256	11.91452	14.85219	13.80341	7.39705	71.17981	59.89020	45.16711	37.30108	33.82407	24.38652	24.53262	11.96189	13.06379	88.49151	38.10451	48.18511	76.03477
2018-05-14 00:16:00	8630330696303482147	1.00000	10.17445	12.25662	10.29575	14.54468	8.06475	10.86826	15.10645	36.35734	63.17037	40.28620	48.46299	46.48516	55.11701	97.54861	24.59669	90.72164	60.75521	65.68371	31.47306	56.07532
2018-05-14 00:17:00	8630330696303482220	1.00000	8.89923	12.83334	10.44728	11.05374	10.37493	9.20949	12.77359	31.63277	50.09104	30.11178	39.11193	87.66438	36.45319	57.47597	17.79425	75.38874	42.67377	16.27481	36.11408	67.68964
2018-05-14 00:18:00	863033069630348875	1.00000	10.11307	12.40154	10.63054	9.09458	13.70225	12.52896	7.43950	57.17722	63.27685	52.21788	67.35202	81.65352	1.63945	71.02430	40.21746	54.22816	27.11987	97.18711	18.63956	66.05425
2018-05-14 00:19:00	863033069630348891	1.00000	3.34029	11.85182	11.64180	14.72513	9.45582	8.79841	10.98061	50.05799	58.50279	45.20069	50.90254	52.36767	57.71760	79.91728	66.02409	65.12861	6.89495	33.43683	82.47434	68.86182
2018-05-14 00:20:00	8630330696303482014	1.00000	5.70031	10.47618	7.70246	13.58340	15.52033	13.57782	9.50054	56.91765	51.32346	54.11369	32.23492	72.87841	72.91026	15.91271	41.34495	27.30053	49.95926	97.77367	67.54854	19.52029
2018-05-14 00:21:00	863033069630348735	0.00000	8.35757	14.37943	8.72443	10.39166	15.18138	14.18575	7.53074	43.07437	69.12672	42.13665	17.57803	26.27179	59.53427	8.87303	20.87807	10.45888	37.04769	43.92382	17.71773	79.25079
2018-05-14 00:22:00	3590433799317662295	1.00000	7.34165	12.06162	5.29841	12.69941	14.05900	12.62478	7.73812	53.06290	42.76894	20.49483	45.19035	71.28676	61.67632	19.27758	6.95494	20.72459	70.92315	64.26847	20.58616	43.04109
2018-05-14 00:23:00	3590433799317661644	1.00000	5.73710	11.66400	11.21444	11.09139	8.80354	8.62754	10.91493	63.62788	56.55610	36.66102	55.46376	8.25663	98.52567	72.11664	58.35151	64.48623	64.75449	6.07672	60.84270	75.85518
2018-05-14 00:24:00	3590433799317661586	1.00000	7.43457	15.61272	7.87828	12.53122	16.67030	14.12784	5.71936	56.66655	68.04696	24.43873	60.23396	66.92231	69.45143	66.37709	74.12912	95.79723	5.57933	96.15582	79.05871	14.61935
2018-05-14 00:25:00	8630330696303481198	1.00000	6.48443	12.46395	12.00737	15.56080	10.03469	9.27248	12.30000	30.77770	51.75244	31.49764	33.21563	61.40887	54.62030	31.20373	73.72195	5.88954	99.27155	6.64271	4.01979	0.95921
2018-05-14 00:26:00	3590433799317661370	0.00000	12.13179	12.30307	13.74593	8.98853	12.51783	12.85337	8.94823	53.43073	70.55059	53.95315	55.68206	13.76891	66.47876	19.01808	4.00044	57.65025	33.73299	42.18238	11.23827	35.24728
2018-05-14 00:27:00	3590433799317661479	0.00000	9.89198	11.62420	7.63715	9.30952	11.39469	14.63385	7.27469	46.96462	46.18456	44.01826	27.35082	62.83696	65.42700	67.19505	82.82988	57.00222	45.93141	75.64379	69.10523	43.47763
2018-05-14 00:28:00	359043379931766924	1.00000	8.86245	10.94326	11.30877	13.43423	8.17065	11.39858	10.03868	55.49762	68.47237	43.97315	25.11607	62.92015	26.94418	60.81491	7.41933	1.43406	94.55495	27.07560	68.86956	80.30800
2018-05-14 00:29:00	359043379931766502	1.00000	10.57511	12.79432	3.55992	11.31969	6.35312	8.08244	14.29075	88.70506	70.71137	31.78668	18.36180	2.76694	17.14457	6.97167	25.14330	9.44929	42.02254	50.65780	83.03140	38.69740
2018-05-14 00:30:00	8630330696303481420	1.00000	13.47414	14.28594	9.29544	10.71745	7.07479	9.99571	9.69191	69.87008	71.38001	42.42919	30.60160	29.99742	28.13698	53.64092	55.27354	97.02686	22.76615	54.79739	45.03314	59.76585
2018-05-14 00:31:00	8630330696303481826	1.00000	12.43756	11.86061	6.72167	10.51702	9.08198	5.97219	14.39154	60.33628	68.00447	45.29855	35.05812	18.41622	92.32066	36.51815	96.90425	17.54320	2.06439	37.77676	44.52054	23.90982
2018-05-14 00:32:00	8630330696303481636	1.00000	10.35024	14.61754	8.26842	12.54309	7.30138	11.24865	14.46199	51.74600	50.76930	48.13557	38.03616	85.33127	82.31194	91.82431	94.99939	65.95210	84.15074	29.53715	84.72378	54.58509
2018-05-14 00:33:00	3590433799317662063	1.00000	13.86318	13.11372	10.89936	12.24163	10.57238	10.52155	10.59713	73.17291	50.67413	53.32476	51.67305	75.02257	70.07875	64.97916	40.24698	27.60497	63.82258	46.35128	62.62468	79.64112
2018-05-14 00:34:00	863033069630348545	0.00000	9.33044	10.46170	4.72533	10.47455	12.93243	9.44434	9.95006	42.18418	35.49833	16.25082	63.27436	19.44520	12.11856	7.44198	97.74820	99.97926	98.95965	34.69175	65.01942	65.77383
2018-05-14 00:35:00	863033069630348073	1.00000	11.84771	13.64707	8.36951	9.53389	11.11735	8.85376	10.06667	66.56549	71.60705	64.65362	49.30183	72.04008	2.58585	54.71837	33.19716	77.99605	96.85420	50.18560	2.06296	1.93403
2018-05-14 00:36:00	8630330696303482170	0.00000	10.33916	10.65584	10.44188	12.07060	10.61174	8.14958	12.19676	68.76162	54.43444	12.29408	40.86327	95.19655	76.47132	21.43734	7.49926	17.99975	1.69930	84.33279	63.32455	19.99956
2018-05-14 00:37:00	863033069630348784	1.00000	9.73743	14.88979	8.72247	14.86921	9.50713	11.54169	12.88648	66.49673	40.22658	52.22032	25.33969	81.27027	85.51586	94.94903	85.96269	48.82363	37.76164	82.07164	12.05708	69.16922
2018-05-14 00:38:00	359043379931766379	1.00000	8.73855	12.00270	11.85134	16.24440	7.90315	7.53015	15.95399	19.50231	45.40942	41.88485	35.94956	78.14298	38.08643	22.21075	77.11890	30.77245	96.30530	27.16416	83.88095	18.27188
2018-05-14 00:39:00	359043379931766007	1.00000	9.66270	14.40489	8.82295	12.26279	7.61477	13.07277	15.65917	47.19236	44.25994	37.45554	57.01265	4.04484	42.96042	1.29469	72.77605	97.06715	16.80365	45.71740	57.41355	89.52006
2018-05-14 00:40:00	8630330696303481628	1.00000	7.81174	13.67444	10.66136	14.95322	9.85078	7.85987	14.18285	41.84810	58.90691	41.70607	55.76596	97.78064	74.88418	28.73036	99.48540	97.80475	89.94893	88.69832	88.37858	47.50180
2018-05-14 00:41:00	863033069630348560	0.00000	10.57457	9.27442	13.94367	9.22771	11.60360	10.97643	11.88126	57.65490	53.62303	46.07121	52.12297	67.89237	76.48756	91.28236	90.18139	73.94215	42.82633	20.00095	54.77496	64.50918
2018-05-14 00:42:00	863033069630348933	0.00000	15.84945	11.86258	12.26254	8.57991	14.26593	13.71880	8.00994	57.02286	62.27030	40.10634	34.82447	28.47479	64.74954	34.45409	8.34727	10.42734	58.83089	70.63881	20.03885	21.15691
2018-05-14 00:43:00	359043379931766908	0.00000	8.27595	12.28541	11.92911	10.65063	11.13056	9.84648	8.58501	54.46670	74.63563	42.65470	33.45220	70.92233	54.36743	71.86558	13.98625	18.30485	16.25108	56.23721	31.69224	13.52306
2018-05-14 00:44:00	3590433799317662238	1.00000	8.10978	13.90481	9.79355	17.53874	9.08628	5.53579	12.65554	69.44582	20.99359	16.64416	48.16321	29.99641	72.02977	45.98569	16.30015	34.67821	62.44210	85.34891	4.48474	99.34623
2018-05-14 00:45:00	8630330696303482196	1.00000	7.92024	10.03100	9.20032	12.36388	14.59359	14.35415	7.20449	53.26605	57.87015	50.81088	52.18214	36.22287	80.01012	68.23980	85.62236	21.03286	84.88589	79.53227	79.14723	39.85409
2018-05-14 00:46:00	3590433799317661644	1.00000	6.61171	11.90323	11.74623	13.90092	11.60173	10.41004	10.74955	54.63169	22.40702	40.71602	32.28375	82.78980	34.88696	20.43261	70.45093	75.62954	79.52754	79.66429	16.55811	61.98401
2018-05-14 00:47:00	8630330696303481198	0.00000	11.69254	12.56633	6.70894	9.76167	12.68186	15.02929	7.43682	43.42556	62.16368	42.23318	37.76289	95.07705	69.92142	62.50157	92.71226	93.20053	96.93267	14.75815	16.57035	68.38379
2018-05-14 00:48:00	3590433799317662006	1.00000	8.75016	14.48031	7.55706	10.99773	12.26273	13.07043	9.58450	59.03982	60.04840	64.56478	49.74083	1.53991	15.22121	0.06388	94.01591	20.37421	19.00375	69.97761	63.79703	6.71320
2018-05-14 00:49:00	863033069630348065	1.00000	8.47725	13.28966	8.62164	10.66760	12.01692	8.90808	9.47711	57.66079	66.79898	53.37374	49.26846	70.28425	46.47634	5.30369	98.40251	80.37786	85.13913	88.63364	50.24041	68.39508
2018-05-14 00:50:00	3590433799317661586	1.00000	9.77706	13.80234	8.66535	14.27781	13.84364	12.60497	9.65966	59.25946	38.96073	44.82692	56.00411	56.44195	86.89296	73.33541	71.14891	7.61640	81.28421	31.78115	83.84073	91.51970
2018-05-14 00:51:00	863033069630348628	0.00000	13.34370	13.73823	3.03146	9.31162	12.13227	11.09541	9.57286	58.44230	50.03162	37.89372	53.11318	41.01131	95.70341	50.44475	42.77933	64.13065	43.97501	53.57664	14.34554	65.67158
2018-05-14 00:52:00	3590433799317661693	1.00000	8.08963	11.78699	7.29243	11.28985	8.36260	6.91477	11.45403	55.10919	52.04123	73.57457	52.86878	68.32408	40.64948	20.32012	52.45497	99.08999	91.42482	4.88637	70.06321	9.68104
2018-05-14 00:53:00	8630330696303481487	0.00000	12.52432	16.72940	15.14800	9.08017	11.81482	9.79958	12.93249	51.57131	46.34655	39.03775	40.67204	58.35841	71.52902	61.30508	26.20559	77.34734	94.20890	63.92290	69.31033	59.42210
2018-05-14 00:54:00	359043379931766288	1.00000	9.90788	10.17437	10.14878	13.07063	15.20344	13.41470	8.41772	59.23575	46.09275	56.29832	58.61883	49.03068	85.80922	21.05233	30.09667	75.38081	1.67484	84.12726	26.72714	94.96312
2018-05-14 00:55:00	8630330696303481255	0.00000	11.20912	13.19603	14.72619	8.47012	12.64186	11.71808	11.90844	74.15366	37.96661	68.02431	30.06232	59.98314	2.15218	4.67688	89.91515	95.51764	40.69013	79.15964	84.76486	40.89743
2018-05-14 00:56:00	3590433799317661875	0.00000	8.61074	10.81457	9.13108	10.11971	8.58349	12.99469	11.75998	70.99589	53.99528	54.18773	45.13181	4.70463	9.46879	90.23943	20.92482	18.47888	94.82084	35.50073	42.33093	75.32830
2018-05-14 00:57:00	8630330696303481511	1.00000	7.18467	11.14776	10.83300	15.20420	13.59430	11.79123	8.41284	18.49229	59.51564	44.95747	27.96330	80.87696	7.27449	93.31770	61.16750	75.64021	87.95416	32.96098	51.70300	95.05198
2018-05-14 00:58:00	8630330696303482204	1.00000	11.13111	11.73467	7.21045	11.70692	7.04577	8.32601	14.38543	50.81078	52.56755	19.28004	48.60679	47.80661	46.32119	95.51921	76.44832	54.81262	46.59843	29.56157	63.32367	92.56688
2018-05-14 00:59:00	3590433799317662014	1.00000	9.36265	15.81767	8.51163	10.47561	10.75169	11.57107	8.18308	72.74044	74.03787	43.69681	54.26791	99.07115	18.51314	58.67490	47.90998	88.34235	95.51708	92.15661	79.98277	17.68817
2018-05-14 01:00:00	3590433799317661032	0.00000	13.50864	10.91307	11.33668	7.53932	16.74111	13.59496	7.58582	79.39437	48.92948	82.55915	37.40003	53.92878	86.37849	35.97541	96.00732	17.68302	14.54992	48.38048	75.21215	5.86794
2018-05-14 01:01:00	8630330696303481842	0.00000	16.22655	14.20971	14.58798	9.47938	11.15385	13.15226	11.65549	36.01929	64.34373	47.39230	38.13688	57.84958	42.72417	10.21633	14.89480	29.20964	28.75047	43.87599	42.43451	20.65671
2018-05-14 01:02:00	863033069630348115	0.00000	9.10926	12.17295	10.31193	10.49679	12.99544	12.21627	6.35991	71.67636	59.01244	36.43190	47.95256	84.44882	96.70700	18.88779	39.18480	71.63188	45.89886	72.87153	52.24594	56.91333
2018-05-14 01:03:00	3590433799317661024	1.00000	9.50315	13.01847	13.45979	15.06645	8.03962	10.84822	14.72965	57.86574	53.64466	35.62787	33.14078	40.87380	84.81234	18.87187	53.61375	30.42170	11.77775	30.42711	91.22601	85.86444
2018-05-14 01:04:00	8630330696303481818	0.00000	11.93299	13.24210	7.06383	11.24194	14.87820	10.07105	10.91992	43.37030	69.45090	63.47094	50.10830	8.40696	67.39022	48.62124	32.37797	40.02485	56.62320	13.39231	47.52640	3.29457
2018-05-14 01:05:00	8630330696303482279	0.00000	12.75700	11.03208	9.94048	10.34296	12.89970	9.05476	8.61088	66.17686	48.40643	13.60142	46.84526	74.38275	78.41060	30.55438	99.19963	65.87252	17.16184	35.84282	58.43604	34.74050
2018-05-14 01:06:00	863033069630348719	0.00000	9.76280	10.94764	9.86459	7.47065	16.70503	16.56954	9.57324	52.40285	57.27309	66.77169	42.05815	99.91046	16.91871	34.17357	89.59167	59.95504	60.44366	78.04049	11.38815	39.29409
2018-05-14 01:07:00	8630330696303481107	1.00000	10.84674	11.41207	10.57342	16.44846	7.29435	7.48738	18.07952	50.35247	47.43252	54.74146	39.37027	9.35460	81.25698	0.71562	5.57539	61.82142	88.75279	29.36991	61.03859	66.32364
2018-05-14 01:08:00	359043379931766957	1.00000	11.23736	11.24947	9.94298	11.24576	11.01383	11.81608	9.76849	56.76893	68.79682	31.06424	37.29241	21.92583	80.09518	6.24931	18.35678	32.01097	18.49442	60.00467	75.58880	95.60964
2018-05-14 01:09:00	3590433799317662188	0.00000	11.37688	13.63933	13.98795	10.17374	10.81624	12.49628	11.59081	76.01864	52.20916	49.04312	73.53717	17.71285	59.75308	33.83209	83.01483	16.30958	36.51299	4.68823	60.16815	68.42981
2018-05-14 01:10:00	8630330696303481644	1.00000	8.67316	14.30675	9.35593	9.89753	11.40245	7.65111	11.05551	37.48806	31.46689	40.02962	52.10941	22.75721	44.98857	25.29482	11.30382	55.35277	52.79670	60.14098	81.50912	98.41870
2018-05-14 01:11:00	359043379931766858	1.00000	8.41127	13.92368	8.19006	13.74348	17.60404	13.44194	8.25588	58.30668	56.59884	62.10757	31.41378	73.20568	2.17309	61.20583	61.80908	3.12375	96.97191	20.18870	81.42141	29.11960
2018-05-14 01:12:00	3590433799317662287	1.00000	10.88280	11.04120	11.20336	13.20613	8.97666	12.02540	14.12083	68.00947	54.95852	63.76967	41.32991	2.49104	76.73476	68.87552	7.43037	5.16248	42.12474	57.82585	58.16567	74.35596
2018-05-14 01:13:00	8630330696303481511	1.00000	11.18603	10.35161	12.97386	13.13803	12.80965	11.04205	9.29410	50.97534	29.39122	67.29326	58.48423	95.58039	14.20353	52.20378	40.19059	51.97631	56.89394	83.18115	7.84026	91.84121
2018-05-14 01:14:00	8630330696303481982	1.00000	11.51607	13.74073	9.33911	10.54065	7.98708	12.27000	10.15183	35.12209	57.80793	75.63530	39.97652	48.43138	70.66825	54.95344	81.92466	82.73219	23.85083	11.29216	67.50537	64.55115
2018-05-14 01:15:00	3590433799317662295	1.00000	9.29267	11.06112	10.13991	15.01181	12.88137	11.49755	8.81122	61.80357	25.12821	54.09700	37.94628	79.97405	88.87562	60.91357	62.26629	61.73733	35.11859	14.16011	65.14745	19.19588
2018-05-14 01:16:00	8630330696303482428	0.00000	13.25101	9.54424	7.62364	7.42221	13.32597	15.07864	7.90379	42.09622	46.64750	51.72691	52.57685	5.18134	82.74978	14.02964	60.02796	35.60709	16.03817	78.27676	59.68104	50.72739
2018-05-14 01:17:00	3590433799317662436	1.00000	9.91291	12.05401	8.72763	12.56310	11.06413	8.45444	11.53768	38.76168	50.16616	47.97951	48.03644	59.03715	35.25717	16.94974	90.10633	17.79136	48.50507	40.26883	63.64634	68.92676
2018-05-14 01:18:00	863033069630348388	1.00000	6.11296	15.05834	9.53548	14.41853	8.80375	5.55465	12.00979	37.81013	65.72715	29.55434	33.35628	18.84389	92.63561	60.07207	63.12998	53.20062	27.25145	19.80161	18.10887	15.33699
2018-05-14 01:19:00	3590433799317661974	1.00000	7.58503	10.33100	9.36042	13.20478	10.84060	8.08781	10.23171	37.48799	45.73315	72.28475	35.40477	69.10986	2.71034	91.63184	68.02311	67.98484	54.71487	49.75118	69.37128	2.33865
2018-05-14 01:20:00	3590433799317661032	0.00000	13.72355	10.59310	6.20692	9.63691	8.41634	12.16614	6.22488	36.52911	45.81062	61.22164	38.37323	64.76168	69.22703	10.14887	50.07005	94.13262	88.86197	86.19289	83.04393	77.33305
2018-05-14 01:21:00	3590433799317661131	1.00000	10.87618	15.30086	9.14192	10.15605	10.20158	9.69178	13.10832	49.91356	74.09290	36.60527	32.92705	1.88081	89.00283	8.76015	87.50506	9.17871	91.52366	25.34190	17.31385	82.25051
2018-05-14 01:22:00	359043379931766544	0.00000	7.53660	13.58625	8.92046	13.66721	9.43404	7.46465	11.89373	30.75575	85.35088	49.84918	49.51008	16.04480	30.13953	32.46327	72.67220	58.60086	89.11437	82.61200	47.53084	33.88643
2018-05-14 01:23:00	8630330696303482402	1.00000	6.56864	14.47530	12.39340	15.41651	7.72843	9.49866	16.48680	48.71375	73.33293	53.71873	64.59669	20.16293	56.53936	32.89425	70.18210	54.90494	1.05107	22.71924	0.49834	26.83471
2018-05-14 01:24:00	3590433799317661248	1.00000	9.00709	10.72712	11.57684	11.40272	15.57557	13.20377	7.48044	74.19984	67.29300	43.75479	48.60225	36.41856	55.73306	87.95216	10.20340	65.79180	29.38121	37.87050	59.23955	32.13209
2018-05-14 01:25:00	8630330696303481578	0.00000	12.43419	11.08611	13.83211	9.35985	12.76478	10.10224	11.30978	22.06236	72.98286	29.68291	33.67659	52.62727	65.22190	32.76929	32.10955	86.65151	26.06007	36.48109	0.48491	57.57625
2018-05-14 01:26:00	863033069630348891	1.00000	8.66914	12.05920	6.94493	11.01877	16.04220	15.67828	8.11737	60.79112	38.85127	34.61052	37.28067	69.95904	94.55409	49.89361	7.43018	62.11989	8.72420	15.19256	8.24011	59.68620
2018-05-14 01:27:00	3590433799317661172	1.00000	11.24537	7.88856	12.44323	13.87097	7.60150	8.86956	15.35677	61.85325	54.90182	57.22069	52.42830	57.51216	75.45723	10.87018	88.61397	20.25471	64.20367	78.43720	60.64365	19.73294
2018-05-14 01:28:00	8630330696303481156	1.00000	8.98530	9.31655	9.13629	11.98067	7.34517	11.46922	12.95892	54.62429	57.45742	49.85236	47.64035	75.31414	14.11380	43.01727	90.06063	28.15219	42.00690	15.88196	53.32991	81.53610
2018-05-14 01:29:00	863033069630348974	0.00000	13.16488	14.76714	16.32442	9.33909	12.16809	12.87252	11.16582	44.86688	54.68372	26.24809	37.05964	45.49063	63.68432	1.50433	54.52909	8.38425	92.21475	36.08953	40.12519	90.01223
2018-05-14 01:30:00	863033069630348156	0.00000	11.38316	6.73738	10.94841	11.01866	11.47598	8.64942	6.76005	68.60635	55.77297	54.58929	36.70453	56.02936	17.16380	22.57811	51.84343	66.15854	7.83948	4.16860	35.01188	9.79072
2018-05-14 01:31:00	3590433799317661321	1.00000	8.81041	11.60223	7.34792	9.94501	16.18431	15.52628	7.79784	55.29164	40.71641	46.99430	49.44357	96.41542	41.09170	55.29427	6.11925	86.35589	66.16968	46.74978	56.21266	6.95436
2018-05-14 01:32:00	359043379931766379	1.00000	8.68837	9.91649	9.37901	13.40305	14.05081	10.34736	8.64881	33.45896	41.29711	41.90784	47.32351	25.56834	76.25033	25.34707	87.83830	78.36680	4.28609	42.77934	74.00987	18.08783
2018-05-14 01:33:00	8630330696303482006	1.00000	9.31944	13.50273	8.35285	12.85453	12.99498	14.54433	9.71639	42.98186	62.00992	22.05360	43.21272	94.37240	68.54962	51.34825	2.44129	66.59682	46.82592	91.69320	53.87158	73.21130
2018-05-14 01:34:00	8630330696303482469	0.00000	11.04561	12.87084	11.78905	4.99185	14.79697	13.54811	10.40198	28.47951	66.60376	48.23910	57.36028	24.88937	16.07516	37.06139	35.35089	12.45227	29.11815	39.16560	50.34535	1.19135
2018-05-14 01:35:00	8630330696303481636	0.00000	7.49407	14.49022	5.53288	13.31948	14.60994	14.07082	9.23393	51.89124	56.58420	56.86142	48.83323	31.10353	30.37198	1.95190	7.41458	34.64761	39.39233	43.15061	43.89404	82.98935
2018-05-14 01:36:00	863033069630348263	0.00000	13.16939	13.63376	11.97316	9.75915	12.57754	11.53774	10.19215	56.89325	57.20742	49.02586	44.54040	95.41544	6.96480	46.25827	63.89687	7.18748	45.77694	12.18712	22.44672	86.27108
2018-05-14 01:37:00	359043379931766700	0.00000	7.83697	10.90837	7.40220	9.44448	13.16819	14.46920	7.91089	32.16866	64.91633	73.92676	51.30360	84.57127	18.06248	95.63554	59.14020	38.53424	68.18641	60.32982	93.91206	90.83330
2018-05-14 01:38:00	863033069630348537	1.00000	8.78288	13.64051	10.80950	11.95849	10.73686	6.65207	12.53055	53.30669	62.96678	48.75339	38.31920	55.74180	74.84153	2.17609	58.97168	82.02280	1.40452	87.50121	44.99371	7.15607
2018-05-14 01:39:00	359043379931766221	0.00000	13.38623	15.24521	13.84070	11.08262	9.70284	7.23759	10.37958	59.57945	59.77510	77.79313	32.96644	42.22528	35.11840	45.37775	91.85514	56.26552	39.55861	83.93164	42.94834	92.89246
